title,originallink,link,description,pubDate
"안보실, 방산<b>수출</b>전략평가회의 개최…&quot;전략산업으로 육성&quot;",http://www.edaily.co.kr/news/newspath.asp?newsid=03201286635580056,https://n.news.naver.com/mnews/article/018/0005472719?sid=100,"국가안보실은 26일 용산 대통령실에서 ‘제1차 방산<b>수출</b>전략평가회의’를 개최했다. 이날 회의에는 국방부, 외교부, 산업통상자원부, 방위사업청 등 정부 부처와 한화에어로스페이스, 현대로템, <b>LIG넥스원</b>, KAI, 풍산 등... ",2023-04-26
해외 수주·한미 정상회담에…방산ETF 한 달간 22% 날았다,http://news.mt.co.kr/mtview.php?no=2023042615583685982,https://n.news.naver.com/mnews/article/008/0004880000?sid=101,유럽 <b>수출</b> 관련 지원 전략 등을 공유하기도 했다. 여기에 한미정상회담까지 더해져 방산주 주가가 최근 들썩였다. ARIRANG K방산Fn ETF 포트폴리오에 포함된 현대로템은 1개월간 37.60% 뛰었다. 한국항공우주와 <b>LIG넥스원</b>은... ,2023-04-26
2차전지株 증시 독주에 경고음… 다음은? 방산·반도체·바이오 ‘주목’,https://www.mk.co.kr/article/10722019,https://n.news.naver.com/mnews/article/009/0005121993?sid=004,“완제기 <b>수출</b>과 관련해 말레이시아·이집트·미국 등 굵직한 수주가 기다리고 있다는 점에서 여전히 수주 관련해서는 긍정적인 관점을 견지한다”라고 말했다. <b>LIG넥스원</b>은 지난 1월 모회사 <b>LIG</b>가 <b>LIG넥스원</b> 주식을... ,2023-04-26
"범정부 시장개척단, 중남미로 방산시장 확대",http://www.konas.net/article/article.asp?idx=60714,http://www.konas.net/article/article.asp?idx=60714,"시장개척단에는 <b>LIG넥스원</b>, KAI, 한화에어로스페이스, 현대로템 등 7개사가 참가했다. 국방위원장 한기호 의원은 “이번 LAAD 방산전시회, K-방산홍보회, 방산<b>수출</b>협의회 그리고 중남미 주요 정부 대표단 면담을 통해 한... ",2023-04-26
"[특징주] 한미 정상회담 앞두고 오르던 방산주, 일제히 약세",https://biz.chosun.com/stock/stock_general/2023/04/26/GKAUNHD6IJC3HNV2KI3Z4CY2UE/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000896712?sid=101,"<b>LIG넥스원</b>도 2.76% 내리고 있고, 현대로템과 한화에어로스페이스도 각각 1.1%, 1.54% 하락 중이다. 이밖에 빅텍(-4.12%)과 퍼스텍(-7.06%), 휴니드(-3.56%)도 약세를 보이고 있다. 윤석열 대통령의 방미 일정과 해외 <b>수출</b>... ",2023-04-26
"[채널Who] 드론을 잡아라, <b>LIG넥스원</b> 공격 솔루션도 개발에 중동에 파나",https://www.businesspost.co.kr/BP?command=article_view&num=313413,https://www.businesspost.co.kr/BP?command=article_view&num=313413,"<b>LIG넥스원</b>은 이미 2022년 2월 대공미사일체계로 아랍의 석유부국 가운데 하나인 UAE와 거래를 트기도 했다. 사실 북한 드론 침투 사태는 자주포, 전투기, 탱크에 이어 미사일 방어체계같은 전자장비 <b>수출</b>까지 노리고 있던 K... ",2023-04-26
"[아주경제 오늘의 뉴스 종합] &apos;1호 영업사원&apos; 尹대통령, 美순방 첫날 넷플릭스...",https://www.ajunews.com/view/20230425214250047,https://www.ajunews.com/view/20230425214250047,◆ 한화·<b>LIG넥스원</b>·STX엔진 &apos;잠수함 입찰 담합&apos; 철퇴…국과연에 31억 배상 확정 국방과학연구소(국과연)가... 고환율은 현대차 <b>수출</b> 이익 향상에 이바지했다. 올해 1분기 원·달러 평균 환율은 전년 동기 대비 5.9... ,2023-04-25
대통령실에서 첫 방산<b>수출</b>전략평가회의…&quot;컨트롤타워 가동&quot;,https://www.nocutnews.co.kr/news/5933720,https://n.news.naver.com/mnews/article/079/0003763394?sid=100,"현대로템, <b>LIG넥스원</b>, 한국항공우주산업(KAI), 풍산 등 기업, 각 군과 국방기술진흥연구소, 한국방위산업진흥회 등 기관이 참여하며, 참석 기업들은 방산<b>수출</b> 현장의 어려움을 정부에 직접 전달할 예정이다. 회의는... ",2023-04-25
"안보실, 내일 첫 방산<b>수출</b>전략평가회의… 한화·현대·풍산 등 기업도 참여",https://www.joongang.co.kr/article/25157773,https://n.news.naver.com/mnews/article/025/0003275662?sid=100,"현대로템, <b>LIG넥스원</b>, 한국항공우주산업(KAI), 풍산 등 기업, 각 군과 국방기술진흥연구소, 한국방위산업진흥회 등 기관이 참여한다. 회의는 정부의 <b>수출</b> 지원 방향과 제도 개선 계획을 기업이 확인하고, <b>수출</b> 전략을 점검할... ",2023-04-25
"안보실, 26일 &apos;방산<b>수출</b>전략평가회의&apos; 개최…‘방산<b>수출</b>’ 드라이브 나선 尹대...",https://thepublic.kr/news/view/1065602738640413,https://thepublic.kr/news/view/1065602738640413,"현대로템, <b>LIG넥스원</b>, KAI, 풍산 등 방산기업, 각 군, 국방기술진흥연구소, 한국방위산업진흥회 등 방산<b>수출</b> 관련 기관이 참석합니다. 향후 분기별 1회 회의를 개최하여 주요 <b>수출</b> 현안을 점검하고 전략을 수립할... ",2023-04-25
"국가안보실, 방산<b>수출</b>전략평가회의 개최…&quot;방산<b>수출</b> 컨트롤타워 가동&quot;",http://www.newspim.com/news/view/20230425001097,http://www.newspim.com/news/view/20230425001097,"방산<b>수출</b>전략평가회의&apos;를 개최한다고 25일 밝혔다. 회의에는 국방부, 외교부, 산업통상자원부, 방위사업청 등 관련 부처와 한화에어로스페이스, 현대로템, <b>LIG넥스원</b>, KAI, 풍산, 국방기술진흥연구소... ",2023-04-25
넷플릭스 3조 투자 유치에 콘텐츠주 환호 [尹대통령 국빈 방미],https://www.sedaily.com/NewsView/29OFVMROJ1,https://n.news.naver.com/mnews/article/011/0004183238?sid=101,"계기로 <b>수출</b> 발판을 마련할 것이라는 기대감이 커지고 있다. 25일 한국거래소에 따르면 쇼박스(086980)는... 한국항공우주(047810)(KAI)와 <b>LIG넥스원</b>(079550)도 각각 3.12%, 3.45% 올랐다. 최근 윤 대통령이 우크라이나에 대한... ",2023-04-25
한미 정상회담 앞두고…원전·방산株 웃었다,https://www.mk.co.kr/article/10721254,https://n.news.naver.com/mnews/article/009/0005121569?sid=101,"25일 한국거래소에 따르면 이날 현대로템, <b>LIG넥스원</b> 등 방산기업 주가는 전 거래일 대비 3~4% 상승했다.... 김종민 삼성증권 연구원은 &quot;한미 우주탐사 공동의향서 서명과 함께 (국내 방산기업의) 폴란드 및 해외 <b>수출</b>... ",2023-04-25
"대통령실 국가안보실, 26일 제1차 방산<b>수출</b>전략회의 개최",http://www.breaknews.com/961639,http://www.breaknews.com/961639,한화에어로스페이스·현대로템·풍산·<b>LIG넥스원</b>·KAI·국방기술진흥연구소·한국방위산업진흥회  등 주요 민간 방산기업 등도 함께한다. 1차 회의에선 방산<b>수출</b> 현황... ,2023-04-25
"국가안보실, 방산<b>수출</b> 컨트롤타워 가동",https://www.inews365.com/news/article.html?no=762051,https://www.inews365.com/news/article.html?no=762051,"이번 회의에는 국방부, 외교부, 산업통상자원부, 방위사업청 등 관련 부처와 한화에어로스페이스, 현대로템, <b>LIG넥스원</b>, KAI, 풍산 등 방산기업, 각 군, 국방기술진흥연구소, 한국방위산업진흥회 등 방산<b>수출</b> 관련 기관이... ",2023-04-25
"안보실, 26일 &apos;방산<b>수출</b>전략평가회의&apos; 개최",http://www.edaily.co.kr/news/newspath.asp?newsid=03519446635579728,https://n.news.naver.com/mnews/article/018/0005471947?sid=100,"현대로템, <b>LIG넥스원</b>, KAI, 풍산 등 방산기업, 각 군, 국방기술진흥연구소, 한국방위산업진흥회 등 방산<b>수출</b> 관련 기관이 참석한다. 방산<b>수출</b>전략평가회의는 앞으로 분기별 1회 회의를 개최하여 주요 <b>수출</b> 현안을 점검하고... ",2023-04-25
"국가안보실, 내일 첫 방산<b>수출</b>전략평가회의…중장기 추진전략 논의",https://view.asiae.co.kr/article/2023042517050786258,https://n.news.naver.com/mnews/article/277/0005250507?sid=100,"방산<b>수출</b>전략평가회의를 개최한다고 밝혔다. 이번 회의에는 국방부, 외교부, 산업통상자원부, 방위사업청 등 관련 부처와 한화에어로스페이스, 현대로템, <b>LIG 넥스원</b>, 한국항공우주산업(KAI), 풍산 등 기업이 참여한다. 각... ",2023-04-25
K-방산 컨트롤타워 본격 가동…26일 첫 전략회의,https://www.mk.co.kr/article/10721172,https://n.news.naver.com/mnews/article/009/0005121506?sid=100,"또한 한화에어로스페이스, 현대로템, <b>LIG넥스원</b>, 한국항공우주산업(KAI), 풍산 등 방산기업 관계자들도 자리하며 민관 협력의 장을 연다. 대통령실은 지난 2월 국가안보실 내 ‘방산<b>수출</b>기획팀’을 신설해 ‘범정부 방산... ",2023-04-25
"안보실, 방산<b>수출</b>전략평가회의 개최…&quot;방산<b>수출</b> 컨트롤타워 가동&quot;",https://www.news1.kr/articles/5027146,https://n.news.naver.com/mnews/article/421/0006769228?sid=100,"현대로템, <b>LIG넥스원</b>, KAI, 풍산, 국방기술진흥연구소, 한국방위산업진흥회 등 민관이 참석한다. 대통령실은 지난 2월 안보실 내 방산<b>수출</b>기획팀을 신설하고 군(軍)과 기업 간 협력 기반을 마련했다. 지난해 달성한 173억... ",2023-04-25
"국가안보실, 방산<b>수출</b> 컨트롤타워 가동…26일 <b>수출</b>전략회의",http://news.einfomax.co.kr/news/articleView.html?idxno=4263821,http://news.einfomax.co.kr/news/articleView.html?idxno=4263821,"회의에는 국방부와 외교부, 산업통상자원부 등 관계 부처와 한화에어로스페이스, 현대로템, <b>LIG넥스원</b>, 한국항공우주산업(KAI), 풍산 등 방산기업, 각 군, 국방기술진흥연구소, 한국방위산업진흥회 등 방산 <b>수출</b> 관련... ",2023-04-25
"안보실, 내일 첫 방산<b>수출</b>전략평가회의…제도 개선 등 논의",https://www.yna.co.kr/view/AKR20230425148300001?input=1195m,https://n.news.naver.com/mnews/article/001/0013902222?sid=100,"현대로템, <b>LIG넥스원</b>, 한국항공우주산업(KAI), 풍산 등 기업, 각 군과 국방기술진흥연구소, 한국방위산업진흥회 등 기관이 참여한다. 참석 기업들은 방산<b>수출</b> 현장의 어려움을 정부에 직접 전달할 예정이다. 회의는 정부의... ",2023-04-25
"국가안보실, 26일 방산<b>수출</b>전략평가회의 개최…“컨트롤타워 본격 가동”",https://biz.chosun.com/policy/politics/2023/04/25/DSYPYDMQ2FAHHEXYI3YPHN7LCQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000896531?sid=100,"현대로템, <b>LIG넥스원</b>, KAI, 풍산, 국방기술진흥연구소, 한국방위산업진흥회 등 민관이 참석한다. 대통령실은 지난 2월 국가안보실 내 방산<b>수출</b>기획팀을 신설하며 민관 협력 기반을 마련했다. 지난해 달성한 173억달러... ",2023-04-25
"안보실, 방산<b>수출</b>전략평가회의 개최…&quot;방산<b>수출</b> 컨트롤타워 본격 가동&quot;",http://www.newsis.com/view/?id=NISX20230425_0002280199&cID=10301&pID=10300,https://n.news.naver.com/mnews/article/003/0011823167?sid=100,"현대로템, <b>LIG넥스원</b>, KAI, 풍산, 국방기술진흥연구소, 한국방위산업진흥회 등 민관이 참석한다. 대통령실은 지난 2월 국가안보실 내 방산<b>수출</b>기획팀을 신설하며 민관 협력 기반을 마련했다. 지난해 달성한 173억 달러... ",2023-04-25
"국가안보실, 방산<b>수출</b> 팔 걷어붙인다…26일 중장기 전략 수립",https://www.etoday.co.kr/news/view/2243815,https://www.etoday.co.kr/news/view/2243815,한화에어로스페이스·현대로템·<b>LIG넥스원</b>·KAL·풍산 등 방산기업과 국방기술진흥연구소·한국방위산업진흥회 등 관련기관이 모두 참석한다. 해당 회의는 향후 분기마다 개최한다는 계획이다. 안보실은 2월 방산<b>수출</b>기... ,2023-04-25
[주식 초고수는 지금] &apos;수주 잭팟&apos; 방산주 폭풍 매수,https://www.sedaily.com/NewsView/29OFUI9EO7,https://n.news.naver.com/mnews/article/011/0004183010?sid=101,한국항공우주는 말레이시아에 FA-50 경공격기 18대 <b>수출</b> 계약을 체결했고 하반기엔 폴란드에 기존에 체결한 납품 계약 물량 일부분을 <b>수출</b>할 예정이다. <b>LIG넥스원</b>은 사우디아라비아와 생산 유도 로켓 비궁을 실전... ,2023-04-25
"우주항공산업 관련주, &apos;쑥쑥 오르네&apos; 파이버프로·현대로템·퍼스텍·한국항공...",https://www.thekpm.com/news/articleView.html?idxno=153744,https://www.thekpm.com/news/articleView.html?idxno=153744,"이외에 인텔리안테크, <b>LIG넥스원</b>, 제노코, 켄코아에어로스페이스, 비츠로테크, 한양이엔지, 쎄트렉아이... 이보다 앞서 3일에는 한화방산과 42억원 규모의 천궁2 <b>수출</b>용 관성측정기 소요자재 공급계약을 체결했다.... ",2023-04-25
[특징주] 2차전지 랠리 이곳으로?···한국항공우주·퍼스텍·제노코↑,https://www.thereport.co.kr/news/articleView.html?idxno=33642,https://www.thereport.co.kr/news/articleView.html?idxno=33642,"95%), <b>LIG넥스원</b>(+3.33%), 한화에어로스페이스(+2.92%), 쎄트렉아이(+2.26%), 켄코아이에어로스페이스(+2.25%) 등도 견조한 흐름이다. 방산 업종의 급등은 폴란드 국영 방산업체 회장이 방한하면서 <b>수출</b> 기대감에 따른... ",2023-04-25
[어제장 오늘장] SG發 &apos;매물 폭탄&apos; 터졌다…8개 종목 하한가 기록,https://biz.sbs.co.kr/article_hub/20000114876?division=NAVER,https://n.news.naver.com/mnews/article/374/0000333005?sid=101,"하이투자증권은 <b>수출</b> 확대가 기대되는 방산기업으로는 한국항공우주, 현대로템, <b>LIG넥스원</b>, 한화에어로스페이스를 꼽았습니다. 여기까지 전일 장 점검해 보고 방산 섹터 보고서 정리했습니다. 그럼 화요일 장 개장도... ",2023-04-25
[더벨]K-방산이 &apos;반짝&apos;으로 끝나지 않으려면,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304240112375110107667,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202304240112375110107667,이러한 상황에서 방산기업들이 <b>수출</b> 대상국을 장기적 고객으로 유지하기 위해서는 투자를 통한 경쟁우위 확보가 중요하다. 현대로템과 <b>LIG넥스원</b>의 시설투자 확대 계획이나 한화에어로스페이스와 한국항공우주산업의 R... ,2023-04-25
<b>수출</b> 모멘텀 장착 &apos;진격의 K방산주&apos;…주도주로 변신 중,http://news.mt.co.kr/mtview.php?no=2023042423353086026,https://n.news.naver.com/mnews/article/008/0004879020?sid=101,"<b>LIG넥스원</b>(4.47%), 한화시스템(1.31%), 한국항공우주(0.35%) 등 다른 방산주들도 함께 상승 마감했다. 정부의... 한국항공우주도 말레이시아에 FA-50 경공격기 18대 <b>수출</b> 계약을 체결했고 하반기엔 폴란드에 기존에 체결한... ",2023-04-25
수주 호실적·尹대통령 ‘우크라 발언’에 방산株 쑥쑥,https://www.chosun.com/economy/stock-finance/2023/04/25/JMTVYSIP7BCYFCZF6E5VWTMKXI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003759742?sid=101,"(KAI)와 <b>LIG넥스원</b>은 각각 21%·11% 올랐고, 중소형 방산 종목인 퍼스텍은 35%나 치솟았다. 이 기간 코스피 상승률(3%)과 비교하면, 적게는 3배부터 많게는 10배 이상의 고공 행진을 보이는 것이다. <b>수출</b> 호조에 방산 실적... ",2023-04-25
"[동영상] <b>LIG넥스원</b>, K방산의 힘…9거래일째 상승",http://www.g-enews.com/ko-kr/news/article/news_all/2023042417520855120647a96443_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2023042417520855120647a96443_1/article.html,<b>LIG넥스원</b>은 방어체제 관점에서 유도무기의 중요성이 부각되면서 정밀유도무기 <b>수출</b> 확대 가능성이 커지고 있습니다. <b>LIG넥스원</b>의 주가는 4월 24일 전일보다 3600원(4.47%) 오른 8만4100원에 장을 마쳤습니다. 이날... ,2023-04-24
"윤석열 방미에 &apos;방산 블루칩&apos; 눈길, 한화에어로 현대로템 KAI 수혜 가능성",https://www.businesspost.co.kr/BP?command=article_view&num=313222,https://www.businesspost.co.kr/BP?command=article_view&num=313222,"이 연구원은 &quot;한화에어로스페이스, 한국항공우주, 현대로템, <b>LIG넥스원</b> 등 방산<b>수출</b> 기업들은 수주잔고를 바탕으로 대규모로 <b>수출</b>을 늘려 밸류에이션을 높일 수 있을 것이다&quot;고 말했다.",2023-04-24
"&quot;이차전지 다음은 나!&quot;…K-방산, 신고가 찍고 &apos;돌격 앞으로&apos;",http://news.mt.co.kr/mtview.php?no=2023042415365236347,https://n.news.naver.com/mnews/article/008/0004878834?sid=101,"<b>LIG넥스원</b>(4.47%), 한화시스템(1.31%), 한국항공우주(0.35%) 등 다른 방산주들도 함께 상승 마감했다. 정부의... 한국항공우주도 말레이시아에 FA-50 경공격기 18대 <b>수출</b> 계약을 체결했고 하반기엔 폴란드에 기존에 체결한... ",2023-04-24
코스피 0.82% 하락…코스닥도 개별종목 수급 부담에 1.56%↓,https://www.hankyung.com/finance/article/2023042489746,https://n.news.naver.com/mnews/article/015/0004836419?sid=101,정부의 방산산업 육성 의지와 국제사회 지정학적 불안 지속에 방산기업 <b>수출</b>이 확대될 것으로 전망되면서다. 현대로템(5.87%)과 <b>LIG넥스원</b>(4.47%) 등이 강세를 기록했다. 아울러 엔터업종의 경우에는 아티스트 음원... ,2023-04-24
ARIRANG K방산 ETF 개인 순매수 1위,https://view.asiae.co.kr/article/2023042415455973766,https://n.news.naver.com/mnews/article/277/0005249859?sid=101,"(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-24
"&quot;오늘도 신고가, 내일도 신고가!&quot;…불상승하는 K-방산의 질주",http://news.mt.co.kr/mtview.php?no=2023042410184729733,https://n.news.naver.com/mnews/article/008/0004878656?sid=101,"현대로템과 함께 한화에어로스페이스(3.19%), <b>LIG넥스원</b>(4.84%) 등 다른 방산주도 상승 중이다. 정부가... 한국항공우주도 말레이시아에 FA-50 경공격기 18대 <b>수출</b> 계약을 체결했고 하반기엔 폴란드에 납품계약 일부분을... ",2023-04-24
美 시장 공략 채비…5년내 중국 제치고 글로벌 방산 빅4로,http://news.heraldcorp.com/view.php?ud=20230424000397,https://n.news.naver.com/mnews/article/016/0002134244?sid=101,지난해 1월 <b>LIG넥스원</b>은 아랍에미리트(UAE)에 첨단 복합무기체계인 천궁-Ⅱ 중거리 요격체계를 <b>수출</b>했다. 한화시스템은 여기에 탑재되는 레이더를 납품키로 하면서 총 4조3000억원의 수주 소식을 전했다.... ,2023-04-24
K방산 인기에...올해 관련 ETF 인기도 쑥↑,http://www.sporbiz.co.kr/news/articleView.html?idxno=649578,http://www.sporbiz.co.kr/news/articleView.html?idxno=649578,"(KAI) ▲현대로템 ▲한화 ▲한화시스템 ▲<b>LIG넥스원</b> ▲풍산 ▲SNT모티브 ▲세아베스틸지주 ▲퍼스텍 등에... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-24
[경제특집] <b>LIG넥스원</b>,http://jmagazine.joins.com/monthly/view/337737,http://jmagazine.joins.com/monthly/view/337737,"‘천궁-II’를 <b>수출</b>하면서 K방산 역사에 새로운 이정표를 세웠다. 특히 천궁-II 개발 및 생산에는 <b>LIG넥스원</b>, 한화, 기아 등 다수의 체계업체와 중견·중소업체들이 참여하고 있어 양질의 일자리 창출, 유도무기 관련 기술... ",2023-04-24
[경제특집] 세계로 뻗어가는 K방산 최전선 용사들,http://jmagazine.joins.com/monthly/view/337734,http://jmagazine.joins.com/monthly/view/337734,5% 달성을 통한 ‘세계 4대 방산 <b>수출</b>국 도약’의 기치가 오른 것이다. 세계 4위 방산 <b>수출</b>국을 견인할 K방산업체 5곳(한화에어로스페이스·KAI·<b>LIG넥스원</b>·현대로템·대우조선해양)을 소개한다. - 최현목 월간중앙 기자,2023-04-24
넥스트 에코프로는? K2전차 <b>수출</b> 기대 높은 이 종목 [이코노 株인공],https://economist.co.kr/article/view/ecn202304210037,https://n.news.naver.com/mnews/article/243/0000043787?sid=101,2분기부터 한국항공우주·<b>LIG넥스원</b> 등 방산 반등 전망 증권가에서도 방산 기업들의 <b>수출</b>이 본격화될 것이라고 봤다. 현대로템이 폴란드를 기반한 추가 수주로 실적에 탄력받을 것이란 전망이다. 금융정보업체... ,2023-04-24
이차전지 열풍 탑승 못했다면…다음 테마는 방산,http://www.dt.co.kr/contents.html?article_no=2023042402101563060001&ref=naver,https://n.news.naver.com/mnews/article/029/0002796347?sid=101,"이 외에도 한국항공우주는 말레이시아 국방부와 FA-50 경공격기 18대 <b>수출</b> 계약(1조2000억원대)을 체결, 하반기엔 폴란드에 납품계약 48대 중 12대를 <b>수출</b>할 계획이다. <b>LIG넥스원</b>의 경우 사우디아라비아와 생산 유도... ",2023-04-23
[스타애널]정동익 KB證 연구원 &apos;현대로템&apos; 주간수익률 1위,http://www.edaily.co.kr/news/newspath.asp?newsid=01348086635579072,https://n.news.naver.com/mnews/article/018/0005469909?sid=101,"이 연구원은 “<b>LIG넥스원</b>은 역대 최대 수주잔고는 중장기 실적 성장 이끌 것이고 글로벌 안보위협 상승으로 추가 <b>수출</b>이 기대된다”며 “러시아-우크라이나 전쟁, 미-중간 패권경쟁 등 국가 간 지정학적 분쟁으로... ",2023-04-23
尹대통령 발언에 다시 불지피는 방산株...추가수주 기대감은 덤,https://www.etoday.co.kr/news/view/2242918,https://www.etoday.co.kr/news/view/2242918,이투데이=박상인 기자 | 현대로템 이달만 27% 상승…한국항공우주·<b>LIG넥스원</b>·퍼스텍도 강세 국제 사회 군비 증강 움직임…증권가 “방산 기업 <b>수출</b> 본격화 움직임” 최근 윤석열 대통령의 우크라이나 무기 지원... ,2023-04-23
대세는 다시 방산…K-방산 쓸어 담는 외국인,https://www.newsway.co.kr/news/view?ud=2023042115292651061,https://www.newsway.co.kr/news/view?ud=2023042115292651061,"국내 방산 업체들은 <b>수출</b> 실적 기대가 높아짐과 동시에 윤석열 대통령이 우크라이나에 대한 무기 지원을... 5%), <b>LIG넥스원</b>(10.7%) 등도 주가가 치솟았다. 방산 관련주가 강한 상승을 보이자 관련 기업을 담고 있는 방산... ",2023-04-21
[김민수의 주식 파파라치] 외국인이 매수하는 이유가 다 있네! &lt;중장기 관점 ...,https://news.mtn.co.kr/news-detail/2023042116072112343,https://news.mtn.co.kr/news-detail/2023042116072112343,"- 정부, 올해 방산 200억달러 <b>수출</b> 목표(+15.6% YoY) - 2027년 세계점유율 5% 목표 - 4대 <b>수출</b>국 도약· 기술... 포착주 ▶▶▶ <b>LIG넥스원</b> - 현무미사일 등 PGM(정밀타격) 제품 생산업체 - 중동, 남미, 아시아 시장 집중... ",2023-04-21
&apos;수주 잭팟&apos;에 질주하는 K-방산 ETF,https://www.sedaily.com/NewsView/29OE0WUU5X,https://n.news.naver.com/mnews/article/011/0004181825?sid=101,한화에어로스페이스는 장갑차인 ‘레드백’과 ‘K-9’를 앞세워 호주 시장 진출을 노리고 있으며 <b>LIG넥스원</b>의 천궁-II는 사우디아라비아와 말레이시아 <b>수출</b> 가능성이 점쳐지고 있다. 최근 한 달(3월 21일~4월... ,2023-04-21
"한화자산운용 &apos;ARIRANG K방산 ETF&apos;, 올해 상장 주식형 ETF 개인 순매수 1위",https://www.smartfn.co.kr/article/view/sfn202304210057,https://www.smartfn.co.kr/article/view/sfn202304210057,"(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-21
&apos;뉴스페이스&apos; 가는 &apos;K-방산&apos;…우주 인터넷 전쟁 점화,http://news.einfomax.co.kr/news/articleView.html?idxno=4263405,http://news.einfomax.co.kr/news/articleView.html?idxno=4263405,"개발해 <b>수출</b>하고 있습니다. 한국항공우주산업. KAI는 누리호 기술을 기반으로 발사체 종합기술을 갖출 계획이고요. 발사체뿐 아니라 위성 개발과 제작, 활용 서비스 시장까지 진출할 예정입니다. <b>LIG넥스원</b>은... ",2023-04-21
&quot;대세는 대세다&quot;…&apos;K-방산&apos; 엇갈린 실적 희비 속 <b>수출</b> &apos;맑음&apos;,https://www.newsway.co.kr/news/view?ud=2023042114455281216,https://www.newsway.co.kr/news/view?ud=2023042114455281216,현대로템은 지난달 말 폴란드에 K2 전차 820대를 <b>수출</b>하기 위한 계약을 마무리했다. <b>LIG넥스원</b>의 &apos;천궁-II&apos;는 사우디아라비아와 아랍에미리트(UAE) 등 중동 지방에서 관심을 보이고 있다. 한화에어로스페이스는 기존에... ,2023-04-21
&apos;ARIRANG K방산&apos; 올해 주식형 ETF 중 개인 순매수 1위,https://www.hankyung.com/finance/article/202304214335i,https://n.news.naver.com/mnews/article/015/0004835678?sid=101,(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있다”고 전망했다.,2023-04-21
"한화자산운용 &apos;ARIRANG K방산 ETF&apos;, 올해 상장 주식형 ETF 중 수익률·개인 순...",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004916897,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004916897,"(KAI) ▲현대로템 ▲한화 ▲한화시스템 ▲<b>LIG넥스원</b> ▲풍산 ▲SNT모티브 ▲세아베스틸지주 ▲퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-21
"한화자산운용, K방산 ETF 수익률 29%...순자산총액 110억원 늘어",http://www.asiaa.co.kr/news/articleView.html?idxno=122736,http://www.asiaa.co.kr/news/articleView.html?idxno=122736,(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 이어져 기대감이 확대되고 있다&quot;고 말했다.,2023-04-21
"한화자산운용 &apos;ARIRANG K방산 ETF&apos;, 올 신규상장 ETF 중 개인 순매수 1위",http://www.insightkorea.co.kr/news/articleView.html?idxno=109725,http://www.insightkorea.co.kr/news/articleView.html?idxno=109725,"(KAI) ▲현대로템 ▲한화 ▲한화시스템 ▲<b>LIG넥스원</b> ▲풍산 ▲SNT모티브 ▲세아베스틸지주 ▲퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-21
"‘올해 첫 상장’ 방산 ETF, 주식형 수익률 1위 ‘우뚝’",http://www.fnnews.com/news/202304210918259301,https://n.news.naver.com/mnews/article/014/0005000581?sid=101,"(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 실적 기대감은 커지고 있고, 러시아-우크라이나 전쟁... ",2023-04-21
"한화운용 ‘ARIRANG K방산 ETF’, 신규상장 주식형 ETF 중 순매수 1위",https://www.ceoscoredaily.com/page/view/2023042111170299514,https://www.ceoscoredaily.com/page/view/2023042111170299514,"(KAI) △현대로템 △한화 △한화시스템 △<b>LIG넥스원</b> △풍산 △SNT모티브 △세아베스틸지주 △퍼스텍... 방산업계 <b>수출</b> 호조를 예상하게 하는 소식이 계속되면서 방산기업 실적 기대감은 커지고 있고, 러시아... ",2023-04-21
